unixtime,belgium,denmark_west,denmark_east,france,netherlands,norway,sweden,switzerland,czech_republic,germany,italy,slovenia,hungary
1420289100,36.56,23.03,23.03,36.56,36.56,27.66,27.66,37.07,24.22,22.34,47.72,50.99,56.07
1420290000,36.56,23.03,23.03,36.56,36.56,27.66,27.66,37.07,24.22,22.34,47.72,50.99,56.07
1420290900,36.56,22.4,22.4,36.56,36.56,27.65,27.65,37.0,24.0,22.34,47.72,49.4,51.97
1420291800,36.56,22.4,22.4,36.56,36.56,27.65,27.65,37.0,24.0,22.34,47.72,49.4,51.97
1420292700,36.56,22.4,22.4,36.56,36.56,27.65,27.65,37.0,24.0,22.34,47.72,49.4,51.97
1420293600,36.56,22.4,22.4,36.56,36.56,27.65,27.65,37.0,24.0,22.34,47.72,49.4,51.97
1420294500,36.56,27.07,27.81,36.56,36.56,27.81,27.81,33.76,26.94,22.34,47.72,48.1,50.42
1420295400,36.56,27.07,27.81,36.56,36.56,27.81,27.81,33.76,26.94,22.34,47.72,48.1,50.42
1420296300,36.56,27.07,27.81,36.56,36.56,27.81,27.81,33.76,26.94,22.34,47.72,48.1,50.42
1420297200,36.56,27.07,27.81,36.56,36.56,27.81,27.81,33.76,26.94,22.34,47.72,48.1,50.42
1420298100,36.56,28.29,28.37,36.56,36.56,28.29,28.37,31.07,29.4,22.34,47.72,50.0,51.09
1420299000,36.56,28.29,28.37,36.56,36.56,28.29,28.37,31.07,29.4,22.34,47.72,50.0,51.09
1420299900,36.56,28.29,28.37,36.56,36.56,28.29,28.37,31.07,29.4,22.34,47.72,50.0,51.09
1420300800,36.56,28.29,28.37,36.56,36.56,28.29,28.37,31.07,29.4,22.34,47.72,50.0,51.09
1420301700,36.56,28.6,29.23,36.56,36.56,28.6,29.23,31.48,31.96,22.34,47.72,58.91,60.48
1420302600,36.56,28.6,29.23,36.56,36.56,28.6,29.23,31.48,31.96,22.34,47.72,58.91,60.48
1420303500,36.56,28.6,29.23,36.56,36.56,28.6,29.23,31.48,31.96,22.34,47.72,58.91,60.48
1420304400,36.56,28.6,29.23,36.56,36.56,28.6,29.23,31.48,31.96,22.34,47.72,58.91,60.48
1420305300,36.56,28.88,29.53,36.56,36.56,28.88,29.53,40.09,38.22,22.34,47.72,63.2,64.72
1420306200,36.56,28.88,29.53,36.56,36.56,28.88,29.53,40.09,38.22,22.34,47.72,63.2,64.72
1420307100,36.56,28.88,29.53,36.56,36.56,28.88,29.53,40.09,38.22,22.34,47.72,63.2,64.72
1420308000,36.56,28.88,29.53,36.56,36.56,28.88,29.53,40.09,38.22,22.34,47.72,63.2,64.72
1420308900,36.56,28.78,29.75,36.56,36.56,28.78,29.75,46.36,40.0,22.34,47.72,55.86,55.33
1420309800,36.56,28.78,29.75,36.56,36.56,28.78,29.75,46.36,40.0,22.34,47.72,55.86,55.33
1420310700,36.56,28.78,29.75,36.56,36.56,28.78,29.75,46.36,40.0,22.34,47.72,55.86,55.33
1420311600,36.56,28.78,29.75,36.56,36.56,28.78,29.75,46.36,40.0,22.34,47.72,55.86,55.33
1420312500,36.56,28.54,29.46,36.56,36.56,28.54,29.46,48.95,36.4,22.34,47.72,50.24,51.22
1420313400,36.56,28.54,29.46,36.56,36.56,28.54,29.46,48.95,36.4,22.34,47.72,50.24,51.22
1420314300,36.56,28.54,29.46,36.56,36.56,28.54,29.46,48.95,36.4,22.34,47.72,50.24,51.22
1420315200,36.56,28.54,29.46,36.56,36.56,28.54,29.46,48.95,36.4,22.34,47.72,50.24,51.22
1420316100,36.56,28.34,28.69,36.56,36.56,28.34,28.69,48.04,29.7,22.34,47.72,47.54,48.54
1420317000,36.56,28.34,28.69,36.56,36.56,28.34,28.69,48.04,29.7,22.34,47.72,47.54,48.54
1420317900,36.56,28.34,28.69,36.56,36.56,28.34,28.69,48.04,29.7,22.34,47.72,47.54,48.54
1420318800,36.56,28.34,28.69,36.56,36.56,28.34,28.69,48.04,29.7,22.34,47.72,47.54,48.54
1420319700,36.56,27.26,27.93,36.56,36.56,27.93,27.93,46.0,25.3,22.34,47.72,42.14,40.16
1420320600,36.56,27.26,27.93,36.56,36.56,27.93,27.93,46.0,25.3,22.34,47.72,42.14,40.16
1420321500,36.56,27.26,27.93,36.56,36.56,27.93,27.93,46.0,25.3,22.34,47.72,42.14,40.16
1420322400,36.56,27.26,27.93,36.56,36.56,27.93,27.93,46.0,25.3,22.34,47.72,42.14,40.16
1420323300,36.56,27.7,27.7,36.56,36.56,27.7,27.7,43.66,20.29,22.34,47.72,41.4,34.49
1420324200,36.56,27.7,27.7,36.56,36.56,27.7,27.7,43.66,20.29,22.34,47.72,41.4,34.49
1420325100,36.56,27.7,27.7,36.56,36.56,27.7,27.7,43.66,20.29,22.34,47.72,41.4,34.49
1420326000,36.56,27.7,27.7,36.56,36.56,27.7,27.7,43.66,20.29,22.34,47.72,41.4,34.49
1420326900,36.56,14.27,14.27,36.56,36.56,27.25,27.25,37.48,12.54,22.34,47.72,39.1,16.06
1420327800,36.56,14.27,14.27,36.56,36.56,27.25,27.25,37.48,12.54,22.34,47.72,39.1,16.06
1420328700,36.56,14.27,14.27,36.56,36.56,27.25,27.25,37.48,12.54,22.34,47.72,39.1,16.06
1420329600,36.56,14.27,14.27,36.56,36.56,27.25,27.25,37.48,12.54,22.34,47.72,39.1,16.06
1420330500,36.56,9.32,9.32,36.56,36.56,27.55,27.55,36.41,5.0,22.34,47.72,24.54,24.1
1420331400,36.56,9.32,9.32,36.56,36.56,27.55,27.55,36.41,5.0,22.34,47.72,24.54,24.1
1420332300,36.56,9.32,9.32,36.56,36.56,27.55,27.55,36.41,5.0,22.34,47.72,24.54,24.1
1420333200,36.56,9.32,9.32,36.56,36.56,27.55,27.55,36.41,5.0,22.34,47.72,24.54,24.1
1420334100,36.56,0.1,0.1,36.56,36.56,27.38,27.38,31.46,3.0,22.34,47.72,16.52,18.06
1420335000,36.56,0.1,0.1,36.56,36.56,27.38,27.38,31.46,3.0,22.34,47.72,16.52,18.06
1420335900,36.56,0.1,0.1,36.56,36.56,27.38,27.38,31.46,3.0,22.34,47.72,16.52,18.06
1420336800,36.56,0.1,0.1,36.56,36.56,27.38,27.38,31.46,3.0,22.34,47.72,16.52,18.06
1420337700,36.56,0.1,0.1,36.56,36.56,27.17,27.17,24.97,2.0,22.34,47.72,14.02,2.75
1420338600,36.56,0.1,0.1,36.56,36.56,27.17,27.17,24.97,2.0,22.34,47.72,14.02,2.75
1420339500,36.56,0.1,0.1,36.56,36.56,27.17,27.17,24.97,2.0,22.34,47.72,14.02,2.75
1420340400,36.56,0.1,0.1,36.56,36.56,27.17,27.17,24.97,2.0,22.34,47.72,14.02,2.75
1420341300,36.56,0.1,0.1,36.56,36.56,27.03,27.03,14.42,0.0,22.34,47.72,13.06,2.23
1420342200,36.56,0.1,0.1,36.56,36.56,27.03,27.03,14.42,0.0,22.34,47.72,13.06,2.23
1420343100,36.56,0.1,0.1,36.56,36.56,27.03,27.03,14.42,0.0,22.34,47.72,13.06,2.23
1420344000,36.56,0.1,0.1,36.56,36.56,27.03,27.03,14.42,0.0,22.34,47.72,13.06,2.23
1420344900,36.56,0.11,0.11,36.56,36.56,27.04,27.04,11.03,0.01,22.34,47.72,12.96,1.01
1420345800,36.56,0.11,0.11,36.56,36.56,27.04,27.04,11.03,0.01,22.34,47.72,12.96,1.01
1420346700,36.56,0.11,0.11,36.56,36.56,27.04,27.04,11.03,0.01,22.34,47.72,12.96,1.01
1420347600,36.56,0.11,0.11,36.56,36.56,27.04,27.04,11.03,0.01,22.34,47.72,12.96,1.01
1420348500,36.56,6.8,6.8,36.56,36.56,27.19,27.19,13.77,-1.45,22.34,47.72,17.87,2.75
1420349400,36.56,6.8,6.8,36.56,36.56,27.19,27.19,13.77,-1.45,22.34,47.72,17.87,2.75
1420350300,36.56,6.8,6.8,36.56,36.56,27.19,27.19,13.77,-1.45,22.34,47.72,17.87,2.75
1420351200,36.56,6.8,6.8,36.56,36.56,27.19,27.19,13.77,-1.45,22.34,47.72,17.87,2.75
1420352100,36.56,14.95,14.95,36.56,36.56,27.13,27.13,16.44,-2.0,22.34,47.72,23.43,13.16
1420353000,36.56,14.95,14.95,36.56,36.56,27.13,27.13,16.44,-2.0,22.34,47.72,23.43,13.16
1420353900,36.56,14.95,14.95,36.56,36.56,27.13,27.13,16.44,-2.0,22.34,47.72,23.43,13.16
1420354800,36.56,14.95,14.95,36.56,36.56,27.13,27.13,16.44,-2.0,22.34,47.72,23.43,13.16
1420355700,36.56,25.49,25.49,36.56,36.56,27.06,27.06,17.79,0.82,22.34,47.72,36.9,38.95
1420356600,36.56,25.49,25.49,36.56,36.56,27.06,27.06,17.79,0.82,22.34,47.72,36.9,38.95
1420357500,36.56,25.49,25.49,36.56,36.56,27.06,27.06,17.79,0.82,22.34,47.72,36.9,38.95
1420358400,36.56,25.49,25.49,36.56,36.56,27.06,27.06,17.79,0.82,22.34,47.72,36.9,38.95
1420359300,36.56,26.28,27.63,36.56,36.56,27.63,27.63,18.86,6.5,22.34,47.72,41.25,49.08
1420360200,36.56,26.28,27.63,36.56,36.56,27.63,27.63,18.86,6.5,22.34,47.72,41.25,49.08
1420361100,36.56,26.28,27.63,36.56,36.56,27.63,27.63,18.86,6.5,22.34,47.72,41.25,49.08
1420362000,36.56,26.28,27.63,36.56,36.56,27.63,27.63,18.86,6.5,22.34,47.72,41.25,49.08
1420362900,36.56,27.32,28.03,36.56,36.56,28.03,28.03,28.83,12.0,22.34,47.72,45.01,55.33
1420363800,36.56,27.32,28.03,36.56,36.56,28.03,28.03,28.83,12.0,22.34,47.72,45.01,55.33
1420364700,36.56,27.32,28.03,36.56,36.56,28.03,28.03,28.83,12.0,22.34,47.72,45.01,55.33
1420365600,36.56,27.32,28.03,36.56,36.56,28.03,28.03,28.83,12.0,22.34,47.72,45.01,55.33
1420366500,36.56,27.56,28.24,36.56,36.56,28.24,28.24,33.02,14.5,22.34,47.72,45.01,59.26
1420367400,36.56,27.56,28.24,36.56,36.56,28.24,28.24,33.02,14.5,22.34,47.72,45.01,59.26
1420368300,36.56,27.56,28.24,36.56,36.56,28.24,28.24,33.02,14.5,22.34,47.72,45.01,59.26
1420369200,36.56,27.56,28.24,36.56,36.56,28.24,28.24,33.02,14.5,22.34,47.72,45.01,59.26
1420370100,36.56,27.32,28.32,36.56,36.56,28.32,28.32,35.64,18.44,22.34,47.72,47.0,59.79
1420371000,36.56,27.32,28.32,36.56,36.56,28.32,28.32,35.64,18.44,22.34,47.72,47.0,59.79
1420371900,36.56,27.32,28.32,36.56,36.56,28.32,28.32,35.64,18.44,22.34,47.72,47.0,59.79
1420372800,36.56,27.32,28.32,36.56,36.56,28.32,28.32,35.64,18.44,22.34,47.72,47.0,59.79
1420373700,36.56,27.08,28.24,36.56,36.56,28.24,28.24,37.3,17.36,22.34,47.72,45.66,55.33
1420374600,36.56,27.08,28.24,36.56,36.56,28.24,28.24,37.3,17.36,22.34,47.72,45.66,55.33
1420375500,36.56,27.08,28.24,36.56,36.56,28.24,28.24,37.3,17.36,22.34,47.72,45.66,55.33
1420376400,36.56,27.08,28.24,36.56,36.56,28.24,28.24,37.3,17.36,22.34,47.72,45.66,55.33
1420377300,36.56,26.33,28.27,36.56,36.56,28.27,28.27,35.41,14.76,22.34,47.72,40.14,48.86
1420378200,36.56,26.33,28.27,36.56,36.56,28.27,28.27,35.41,14.76,22.34,47.72,40.14,48.86
1420379100,36.56,26.33,28.27,36.56,36.56,28.27,28.27,35.41,14.76,22.34,47.72,40.14,48.86
1420380000,36.56,26.33,28.27,36.56,36.56,28.27,28.27,35.41,14.76,22.34,47.72,40.14,48.86
1420380900,36.56,27.42,28.32,36.56,36.56,28.32,28.32,30.34,14.7,22.34,47.72,39.1,45.96
1420381800,36.56,27.42,28.32,36.56,36.56,28.32,28.32,30.34,14.7,22.34,47.72,39.1,45.96
1420382700,36.56,27.42,28.32,36.56,36.56,28.32,28.32,30.34,14.7,22.34,47.72,39.1,45.96
1420383600,36.56,27.42,28.32,36.56,36.56,28.32,28.32,30.34,14.7,22.34,47.72,39.1,45.96
1420384500,36.56,28.37,28.7,36.56,36.56,28.37,28.7,26.52,16.0,22.34,47.72,43.0,53.1
1420385400,36.56,28.37,28.7,36.56,36.56,28.37,28.7,26.52,16.0,22.34,47.72,43.0,53.1
1420386300,36.56,28.37,28.7,36.56,36.56,28.37,28.7,26.52,16.0,22.34,47.72,43.0,53.1
1420387200,36.56,28.37,28.7,36.56,36.56,28.37,28.7,26.52,16.0,22.34,47.72,43.0,53.1
1420388100,36.56,28.65,29.58,36.56,36.56,28.65,29.58,26.51,19.0,22.34,47.72,47.5,60.24
1420389000,36.56,28.65,29.58,36.56,36.56,28.65,29.58,26.51,19.0,22.34,47.72,47.5,60.24
1420389900,36.56,28.65,29.58,36.56,36.56,28.65,29.58,26.51,19.0,22.34,47.72,47.5,60.24
1420390800,36.56,28.65,29.58,36.56,36.56,28.65,29.58,26.51,19.0,22.34,47.72,47.5,60.24
1420391700,36.56,28.94,29.92,36.56,36.56,28.98,29.92,42.98,26.32,22.34,47.72,58.66,60.46
1420392600,36.56,28.94,29.92,36.56,36.56,28.98,29.92,42.98,26.32,22.34,47.72,58.66,60.46
1420393500,36.56,28.94,29.92,36.56,36.56,28.98,29.92,42.98,26.32,22.34,47.72,58.66,60.46
1420394400,36.56,28.94,29.92,36.56,36.56,28.98,29.92,42.98,26.32,22.34,47.72,58.66,60.46
1420395300,36.56,29.59,29.91,36.56,36.56,29.54,29.91,49.85,29.62,22.34,47.72,54.48,59.79
1420396200,36.56,29.59,29.91,36.56,36.56,29.54,29.91,49.85,29.62,22.34,47.72,54.48,59.79
1420397100,36.56,29.59,29.91,36.56,36.56,29.54,29.91,49.85,29.62,22.34,47.72,54.48,59.79
1420398000,36.56,29.59,29.91,36.56,36.56,29.54,29.91,49.85,29.62,22.34,47.72,54.48,59.79
1420398900,36.56,29.42,29.77,36.56,36.56,29.42,29.77,48.61,29.0,22.34,47.72,55.68,60.06
1420399800,36.56,29.42,29.77,36.56,36.56,29.42,29.77,48.61,29.0,22.34,47.72,55.68,60.06
1420400700,36.56,29.42,29.77,36.56,36.56,29.42,29.77,48.61,29.0,22.34,47.72,55.68,60.06
1420401600,36.56,29.42,29.77,36.56,36.56,29.42,29.77,48.61,29.0,22.34,47.72,55.68,60.06
1420402500,36.56,28.92,29.45,36.56,36.56,28.92,29.45,48.14,24.0,22.34,47.72,55.29,59.79
1420403400,36.56,28.92,29.45,36.56,36.56,28.92,29.45,48.14,24.0,22.34,47.72,55.29,59.79
1420404300,36.56,28.92,29.45,36.56,36.56,28.92,29.45,48.14,24.0,22.34,47.72,55.29,59.79
1420405200,36.56,28.92,29.45,36.56,36.56,28.92,29.45,48.14,24.0,22.34,47.72,55.29,59.79
1420406100,36.56,28.66,29.06,36.56,36.56,28.66,29.06,43.99,21.5,22.34,47.72,50.0,52.96
1420407000,36.56,28.66,29.06,36.56,36.56,28.66,29.06,43.99,21.5,22.34,47.72,50.0,52.96
1420407900,36.56,28.66,29.06,36.56,36.56,28.66,29.06,43.99,21.5,22.34,47.72,50.0,52.96
1420408800,36.56,28.66,29.06,36.56,36.56,28.66,29.06,43.99,21.5,22.34,47.72,50.0,52.96
1420409700,36.56,29.03,29.03,36.56,36.56,28.69,29.03,46.03,21.8,22.34,47.72,45.01,41.94
1420410600,36.56,29.03,29.03,36.56,36.56,28.69,29.03,46.03,21.8,22.34,47.72,45.01,41.94
1420411500,36.56,29.03,29.03,36.56,36.56,28.69,29.03,46.03,21.8,22.34,47.72,45.01,41.94
1420412400,36.56,29.03,29.03,36.56,36.56,28.69,29.03,46.03,21.8,22.34,47.72,45.01,41.94
1420413300,36.56,27.68,27.68,36.56,36.56,28.02,28.02,43.04,15.0,22.34,47.72,45.01,43.57
1420414200,36.56,27.68,27.68,36.56,36.56,28.02,28.02,43.04,15.0,22.34,47.72,45.01,43.57
1420415100,36.56,27.68,27.68,36.56,36.56,28.02,28.02,43.04,15.0,22.34,47.72,45.01,43.57
1420416000,36.56,27.68,27.68,36.56,36.56,28.02,28.02,43.04,15.0,22.34,47.72,45.01,43.57
1420416900,36.56,28.19,29.06,36.56,36.56,28.19,29.06,37.8,19.22,22.34,47.72,21.46,19.22
1420417800,36.56,28.19,29.06,36.56,36.56,28.19,29.06,37.8,19.22,22.34,47.72,21.46,19.22
1420418700,36.56,28.19,29.06,36.56,36.56,28.19,29.06,37.8,19.22,22.34,47.72,21.46,19.22
1420419600,36.56,28.19,29.06,36.56,36.56,28.19,29.06,37.8,19.22,22.34,47.72,21.46,19.22
1420420500,34.94,28.15,28.88,34.94,34.94,28.15,28.88,34.09,18.0,17.93,39.1,20.1,18.0
1420421400,34.94,28.15,28.88,34.94,34.94,28.15,28.88,34.09,18.0,17.93,39.1,20.1,18.0
1420422300,34.94,28.15,28.88,34.94,34.94,28.15,28.88,34.09,18.0,17.93,39.1,20.1,18.0
1420423200,34.94,28.15,28.88,34.94,34.94,28.15,28.88,34.09,18.0,17.93,39.1,20.1,18.0
1420424100,32.19,28.13,28.87,32.19,32.19,28.13,28.87,31.89,16.2,15.17,35.21,18.8,16.2
1420425000,32.19,28.13,28.87,32.19,32.19,28.13,28.87,31.89,16.2,15.17,35.21,18.8,16.2
1420425900,32.19,28.13,28.87,32.19,32.19,28.13,28.87,31.89,16.2,15.17,35.21,18.8,16.2
1420426800,32.19,28.13,28.87,32.19,32.19,28.13,28.87,31.89,16.2,15.17,35.21,18.8,16.2
1420427700,28.05,28.05,28.05,23.53,28.05,28.05,28.97,28.5,15.41,16.38,32.43,17.3,15.41
1420428600,28.05,28.05,28.05,23.53,28.05,28.05,28.97,28.5,15.41,16.38,32.43,17.3,15.41
1420429500,28.05,28.05,28.05,23.53,28.05,28.05,28.97,28.5,15.41,16.38,32.43,17.3,15.41
1420430400,28.05,28.05,28.05,23.53,28.05,28.05,28.97,28.5,15.41,16.38,32.43,17.3,15.41
1420431300,28.04,28.04,29.34,22.92,28.04,28.04,29.34,27.23,16.33,17.38,33.15,17.26,16.33
1420432200,28.04,28.04,29.34,22.92,28.04,28.04,29.34,27.23,16.33,17.38,33.15,17.26,16.33
1420433100,28.04,28.04,29.34,22.92,28.04,28.04,29.34,27.23,16.33,17.38,33.15,17.26,16.33
1420434000,28.04,28.04,29.34,22.92,28.04,28.04,29.34,27.23,16.33,17.38,33.15,17.26,16.33
1420434900,34.26,27.01,30.33,34.26,34.26,28.46,30.33,32.26,21.11,16.38,38.85,21.7,21.11
1420435800,34.26,27.01,30.33,34.26,34.26,28.46,30.33,32.26,21.11,16.38,38.85,21.7,21.11
1420436700,34.26,27.01,30.33,34.26,34.26,28.46,30.33,32.26,21.11,16.38,38.85,21.7,21.11
1420437600,34.26,27.01,30.33,34.26,34.26,28.46,30.33,32.26,21.11,16.38,38.85,21.7,21.11
1420438500,44.28,27.6,31.39,44.28,37.8,28.78,31.39,43.72,29.25,26.61,48.89,31.7,47.77
1420439400,44.28,27.6,31.39,44.28,37.8,28.78,31.39,43.72,29.25,26.61,48.89,31.7,47.77
1420440300,44.28,27.6,31.39,44.28,37.8,28.78,31.39,43.72,29.25,26.61,48.89,31.7,47.77
1420441200,44.28,27.6,31.39,44.28,37.8,28.78,31.39,43.72,29.25,26.61,48.89,31.7,47.77
1420442100,50.38,33.62,32.84,50.38,50.38,30.99,32.84,49.94,38.48,37.63,60.03,43.32,59.79
1420443000,50.38,33.62,32.84,50.38,50.38,30.99,32.84,49.94,38.48,37.63,60.03,43.32,59.79
1420443900,50.38,33.62,32.84,50.38,50.38,30.99,32.84,49.94,38.48,37.63,60.03,43.32,59.79
1420444800,50.38,33.62,32.84,50.38,50.38,30.99,32.84,49.94,38.48,37.63,60.03,43.32,59.79
1420445700,53.79,38.15,38.15,53.79,50.97,38.15,38.15,51.98,41.83,39.09,63.98,49.0,59.79
1420446600,53.79,38.15,38.15,53.79,50.97,38.15,38.15,51.98,41.83,39.09,63.98,49.0,59.79
1420447500,53.79,38.15,38.15,53.79,50.97,38.15,38.15,51.98,41.83,39.09,63.98,49.0,59.79
1420448400,53.79,38.15,38.15,53.79,50.97,38.15,38.15,51.98,41.83,39.09,63.98,49.0,59.79
1420449300,52.03,41.51,41.51,52.03,41.51,41.51,41.51,53.0,44.9,41.51,64.5,49.28,59.79
1420450200,52.03,41.51,41.51,52.03,41.51,41.51,41.51,53.0,44.9,41.51,64.5,49.28,59.79
1420451100,52.03,41.51,41.51,52.03,41.51,41.51,41.51,53.0,44.9,41.51,64.5,49.28,59.79
1420452000,52.03,41.51,41.51,52.03,41.51,41.51,41.51,53.0,44.9,41.51,64.5,49.28,59.79
1420452900,50.6,40.46,40.46,50.6,40.46,40.46,40.46,52.71,44.32,40.46,55.49,49.2,59.79
1420453800,50.6,40.46,40.46,50.6,40.46,40.46,40.46,52.71,44.32,40.46,55.49,49.2,59.79
1420454700,50.6,40.46,40.46,50.6,40.46,40.46,40.46,52.71,44.32,40.46,55.49,49.2,59.79
1420455600,50.6,40.46,40.46,50.6,40.46,40.46,40.46,52.71,44.32,40.46,55.49,49.2,59.79
1420456500,50.5,40.97,40.97,50.5,42.0,40.97,40.97,52.35,45.0,40.97,53.5,50.0,57.56
1420457400,50.5,40.97,40.97,50.5,42.0,40.97,40.97,52.35,45.0,40.97,53.5,50.0,57.56
1420458300,50.5,40.97,40.97,50.5,42.0,40.97,40.97,52.35,45.0,40.97,53.5,50.0,57.56
1420459200,50.5,40.97,40.97,50.5,42.0,40.97,40.97,52.35,45.0,40.97,53.5,50.0,57.56
1420460100,48.45,40.72,40.72,48.45,40.72,38.66,40.72,52.02,45.07,40.72,51.0,50.47,55.55
1420461000,48.45,40.72,40.72,48.45,40.72,38.66,40.72,52.02,45.07,40.72,51.0,50.47,55.55
1420461900,48.45,40.72,40.72,48.45,40.72,38.66,40.72,52.02,45.07,40.72,51.0,50.47,55.55
1420462800,48.45,40.72,40.72,48.45,40.72,38.66,40.72,52.02,45.07,40.72,51.0,50.47,55.55
1420463700,44.54,41.92,41.92,44.54,41.92,36.44,41.92,50.4,46.62,41.92,50.39,50.0,53.1
1420464600,44.54,41.92,41.92,44.54,41.92,36.44,41.92,50.4,46.62,41.92,50.39,50.0,53.1
1420465500,44.54,41.92,41.92,44.54,41.92,36.44,41.92,50.4,46.62,41.92,50.39,50.0,53.1
1420466400,44.54,41.92,41.92,44.54,41.92,36.44,41.92,50.4,46.62,41.92,50.39,50.0,53.1
1420467300,42.0,42.0,42.0,42.0,42.0,37.74,42.0,50.55,48.3,42.0,54.45,49.57,51.09
1420468200,42.0,42.0,42.0,42.0,42.0,37.74,42.0,50.55,48.3,42.0,54.45,49.57,51.09
1420469100,42.0,42.0,42.0,42.0,42.0,37.74,42.0,50.55,48.3,42.0,54.45,49.57,51.09
1420470000,42.0,42.0,42.0,42.0,42.0,37.74,42.0,50.55,48.3,42.0,54.45,49.57,51.09
1420470900,43.1,43.1,43.1,43.1,43.1,43.1,43.1,49.46,48.8,43.1,64.0,49.95,51.09
1420471800,43.1,43.1,43.1,43.1,43.1,43.1,43.1,49.46,48.8,43.1,64.0,49.95,51.09
1420472700,43.1,43.1,43.1,43.1,43.1,43.1,43.1,49.46,48.8,43.1,64.0,49.95,51.09
1420473600,43.1,43.1,43.1,43.1,43.1,43.1,43.1,49.46,48.8,43.1,64.0,49.95,51.09
1420474500,46.7,46.7,46.7,46.7,46.7,46.7,46.7,50.79,49.23,46.7,64.25,55.95,56.66
1420475400,46.7,46.7,46.7,46.7,46.7,46.7,46.7,50.79,49.23,46.7,64.25,55.95,56.66
1420476300,46.7,46.7,46.7,46.7,46.7,46.7,46.7,50.79,49.23,46.7,64.25,55.95,56.66
1420477200,46.7,46.7,46.7,46.7,46.7,46.7,46.7,50.79,49.23,46.7,64.25,55.95,56.66
1420478100,56.78,56.78,56.78,56.78,56.78,56.78,56.78,58.08,57.0,56.78,68.64,65.97,60.46
1420479000,56.78,56.78,56.78,56.78,56.78,56.78,56.78,58.08,57.0,56.78,68.64,65.97,60.46
1420479900,56.78,56.78,56.78,56.78,56.78,56.78,56.78,58.08,57.0,56.78,68.64,65.97,60.46
1420480800,56.78,56.78,56.78,56.78,56.78,56.78,56.78,58.08,57.0,56.78,68.64,65.97,60.46
1420481700,58.84,58.84,58.84,58.84,58.84,36.49,58.84,64.63,60.01,58.84,67.0,67.0,61.36
1420482600,58.84,58.84,58.84,58.84,58.84,36.49,58.84,64.63,60.01,58.84,67.0,67.0,61.36
1420483500,58.84,58.84,58.84,58.84,58.84,36.49,58.84,64.63,60.01,58.84,67.0,67.0,61.36
1420484400,58.84,58.84,58.84,58.84,58.84,36.49,58.84,64.63,60.01,58.84,67.0,67.0,61.36
1420485300,53.6,49.23,49.23,53.6,49.23,32.43,49.23,61.17,55.68,49.23,61.5,61.5,60.02
1420486200,53.6,49.23,49.23,53.6,49.23,32.43,49.23,61.17,55.68,49.23,61.5,61.5,60.02
1420487100,53.6,49.23,49.23,53.6,49.23,32.43,49.23,61.17,55.68,49.23,61.5,61.5,60.02
1420488000,53.6,49.23,49.23,53.6,49.23,32.43,49.23,61.17,55.68,49.23,61.5,61.5,60.02
1420488900,46.9,44.32,44.32,46.9,44.32,31.39,44.32,54.19,51.0,44.32,55.95,55.95,54.66
1420489800,46.9,44.32,44.32,46.9,44.32,31.39,44.32,54.19,51.0,44.32,55.95,55.95,54.66
1420490700,46.9,44.32,44.32,46.9,44.32,31.39,44.32,54.19,51.0,44.32,55.95,55.95,54.66
1420491600,46.9,44.32,44.32,46.9,44.32,31.39,44.32,54.19,51.0,44.32,55.95,55.95,54.66
1420492500,44.58,35.86,35.86,44.58,40.0,30.29,35.86,51.16,44.14,40.0,50.26,49.5,44.14
1420493400,44.58,35.86,35.86,44.58,40.0,30.29,35.86,51.16,44.14,40.0,50.26,49.5,44.14
1420494300,44.58,35.86,35.86,44.58,40.0,30.29,35.86,51.16,44.14,40.0,50.26,49.5,44.14
1420495200,44.58,35.86,35.86,44.58,40.0,30.29,35.86,51.16,44.14,40.0,50.26,49.5,44.14
1420496100,48.7,32.56,32.56,48.7,41.78,29.43,32.56,50.64,37.37,35.08,50.53,43.61,41.13
1420497000,48.7,32.56,32.56,48.7,41.78,29.43,32.56,50.64,37.37,35.08,50.53,43.61,41.13
1420497900,48.7,32.56,32.56,48.7,41.78,29.43,32.56,50.64,37.37,35.08,50.53,43.61,41.13
1420498800,48.7,32.56,32.56,48.7,41.78,29.43,32.56,50.64,37.37,35.08,50.53,43.61,41.13
1420499700,46.06,30.03,30.03,46.06,38.6,29.09,30.03,48.78,31.9,30.03,51.0,36.08,32.85
1420500600,46.06,30.03,30.03,46.06,38.6,29.09,30.03,48.78,31.9,30.03,51.0,36.08,32.85
1420501500,46.06,30.03,30.03,46.06,38.6,29.09,30.03,48.78,31.9,30.03,51.0,36.08,32.85
1420502400,46.06,30.03,30.03,46.06,38.6,29.09,30.03,48.78,31.9,30.03,51.0,36.08,32.85
1420503300,45.56,30.02,30.02,45.56,36.9,28.08,30.02,43.4,30.66,30.02,49.78,29.9,33.35
1420504200,45.56,30.02,30.02,45.56,36.9,28.08,30.02,43.4,30.66,30.02,49.78,29.9,33.35
1420505100,45.56,30.02,30.02,45.56,36.9,28.08,30.02,43.4,30.66,30.02,49.78,29.9,33.35
1420506000,45.56,30.02,30.02,45.56,36.9,28.08,30.02,43.4,30.66,30.02,49.78,29.9,33.35
1420506900,40.28,29.81,29.81,40.28,35.04,27.94,29.81,39.86,30.45,30.57,45.21,27.97,30.45
1420507800,40.28,29.81,29.81,40.28,35.04,27.94,29.81,39.86,30.45,30.57,45.21,27.97,30.45
