unixtime,load1,load2,load3,price
1484111700,0.111,0.06,0,31.21
1484112600,0.1,0.16,0,31.21
1484113500,0.13,0.115,0,31.21
1484114400,0.129,0.111,0,31.21
1484115300,0.19,0.079,0,37.2
1484116200,0.111,0.065,0,37.2
1484117100,0.119,0.05,0,37.2
1484118000,0.09,0.061,0,37.2
1484118900,0.095,0.064,0,49.97
1484119800,0.141,0.065,0,49.97
1484120700,0.22,0.145,0,49.97
1484121600,0.134,0.125,0,49.97
1484122500,0.17,0.096,0,46.98
1484123400,0.09,0.079,0,46.98
1484124300,0.106,0.055,0,46.98
1484125200,0.064,0.04,0,46.98
1484126100,0.101,0.056,0,44.7
1484127000,0.08,0.054,0,44.7
1484127900,0.095,0.07,0,44.7
1484128800,0.075,0.065,0,44.7
1484129700,0.52,0.105,0,44.41
1484130600,0.364,0.265,0,44.41
1484131500,0.631,0.35,0,44.41
1484132400,0.335,0.17,0,44.41
1484133300,0.114,0.085,0,41.06
1484134200,0.111,0.086,0,41.06
1484135100,0.1,0.119,0,41.06
1484136000,0.16,0.105,0,41.06
1484136900,0.124,0.105,0,36.94
1484137800,0.141,0.085,0,36.94
1484138700,0.18,0.01,0,36.94
1484139600,0.16,0.065,0,36.94
1484140500,0.119,0.055,0,34.09
1484141400,0.14,0.035,0,34.09
1484142300,0.11,0.095,0,34.09
1484143200,0.14,0.045,0,34.09
1484144100,0.071,0.085,0,33.68
1484145000,0.099,0.095,0,33.68
1484145900,0.1,0.2,0,33.68
1484146800,0.085,0.161,0,33.68
1484147700,0.121,0.119,0,33.64
1484148600,0.095,0.045,0,33.64
1484149500,0.109,0.055,0,33.64
1484150400,0.136,0.046,0,33.64
1484151300,0.134,0.069,0,33.66
1484152200,0.121,0.05,0,33.66
1484153100,0.119,0.04,0,33.66
1484154000,0.27,0.03,0,33.66
1484154900,0.111,0.1,0,38.53
1484155800,0.16,0.17,0.017,38.53
1484156700,0.15,0.555,0.043,38.53
1484157600,0.149,0.665,0.07,38.53
1484158500,0.16,0.296,0.447,37.4
1484159400,0.17,0.139,0.673,37.4
1484160300,0.446,0.131,0.303,37.4
1484161200,0.204,0.179,0.124,37.4
1484162100,0.18,0.14,0.103,37.07
1484163000,0.181,0.15,0.11,37.07
1484163900,0.19,0.21,0.102,37.07
1484164800,0.154,0.17,0.112,37.07
1484165700,0.186,0.159,0.141,34
1484166600,0.165,0.141,0.115,34
1484167500,0.155,0.07,0.073,34
1484168400,0.17,0.14,0.037,34
1484169300,0.139,0.21,0.063,31.83
1484170200,0.14,0.171,0.07,31.83
1484171100,0.151,0.159,0.058,31.83
1484172000,0.109,0.24,0.039,31.83
1484172900,0.09,0.28,0.057,26.27
1484173800,0.095,0.17,0.078,26.27
1484174700,0.08,0.13,0.077,26.27
1484175600,0.07,0.13,0.054,26.27
1484176500,0.075,0.131,0.057,11.68
1484177400,0.071,0.144,0.06,11.68
1484178300,0.089,0.135,0.057,11.68
1484179200,0.081,0.115,0.047,11.68
1484180100,0.104,0.195,0.033,12.12
1484181000,0.065,0.171,0.046,12.12
1484181900,0.105,0.169,0.078,12.12
1484182800,0.07,0.15,0.061,12.12
1484183700,0.1,0.1,0.045,9.83
1484184600,0.09,0.105,0.035,9.83
1484185500,0.08,0.12,0.042,9.83
1484186400,0.106,0.116,0.056,9.83
1484187300,0.085,0.094,0.042,9.02
1484188200,0.095,0.105,0.032,9.02
1484189100,0.09,0.09,0.017,9.02
1484190000,0.099,0.09,0.038,9.02
1484190900,0.085,0.101,0.008,9.27
1484191800,0.095,0.079,0,9.27
1484192700,0.11,0.075,0,9.27
1484193600,0.121,0.45,0,9.27
1484194500,0.109,0.365,0,9.84
1484195400,0.141,0.065,0.02,9.84
1484196300,0.119,0.07,0.038,9.84
1484197200,0.121,0.05,0.002,9.84
1484198100,0.119,0.04,0.011,10.55
1484199000,0.15,0.061,0,10.55
1484199900,0.17,0.039,0,10.55
1484200800,0.19,0.05,0,10.55
1484201700,0.091,0.166,0,28.29
1484202600,0.12,0.099,0,28.29
1484203500,0.119,0.151,0,28.29
1484204400,0.17,0.129,0,28.29
1484205300,0.15,0.1,0,40.02
1484206200,0.141,0.09,0,40.02
1484207100,0.285,0.16,0,40.02
1484208000,0.584,0.18,0,40.02
1484208900,0.131,0.11,0,40.07
1484209800,0.155,0.115,0,40.07
1484210700,0.124,0.085,0,40.07
1484211600,0.216,0.09,0,40.07
1484212500,0.109,0.13,0,38.2
1484213400,0.115,0.1,0,38.2
1484214300,0.101,0.1,0,38.2
1484215200,0.6,0.096,0,38.2
1484216100,0.32,0.079,0,38.61
1484217000,0.119,0.065,0,38.61
1484217900,0.121,0.06,0,38.61
1484218800,0.11,0.135,0,38.61
1484219700,0.08,0.085,0,38.43
1484220600,0.119,0.11,0,38.43
1484221500,0.116,0.055,0,38.43
1484222400,0.124,0.055,0,38.43
1484223300,0.111,0.055,0,36.7
1484224200,0.624,0.025,0,36.7
1484225100,0.345,0.036,0,36.7
1484226000,0.15,0.029,0,36.7
1484226900,0.206,0.02,0,39.61
1484227800,0.224,0.02,0,39.61
1484228700,0.211,0.025,0,39.61
1484229600,0.09,0.025,0,39.61
1484230500,0.124,0.04,0,40.05
1484231400,0.126,0.055,0,40.05
1484232300,0.16,0.046,0,40.05
1484233200,0.475,0.044,0,40.05
1484234100,0.324,0.045,0,45.32
1484235000,0.171,0.11,0,45.32
1484235900,0.139,0.07,0,45.32
1484236800,0.121,0.03,0,45.32
1484237700,0.129,0.155,0.009,46.98
1484238600,0.081,0.1,0.095,46.98
1484239500,0.089,0.14,0.065,46.98
1484240400,0.08,0.14,0,46.98
1484241300,0.081,0.161,0,57.09
1484242200,0.145,0.149,0.045,57.09
1484243100,0.214,0.16,0.191,57.09
1484244000,0.226,0.215,0.429,57.09
1484244900,0.325,0.275,0.24,57.13
1484245800,0.114,0.211,0.25,57.13
1484246700,0.141,0.164,0.293,57.13
1484247600,0.174,0.175,0.119,57.13
1484248500,0.151,0.175,0.089,57.05
1484249400,0.16,0.19,0.094,57.05
1484250300,0.16,0.2,0.085,57.05
1484251200,0.144,0.185,0.085,57.05
1484252100,0.126,0.19,0.073,45.01
1484253000,0.17,0.185,0.065,45.01
1484253900,0.14,0.17,0.067,45.01
1484254800,0.129,0.21,0.079,45.01
1484255700,0.131,0.21,0.064,40.09
1484256600,0.145,0.255,0.069,40.09
1484257500,0.064,0.176,0.066,40.09
1484258400,0.08,0.24,0.067,40.09
1484259300,0.121,0.229,0.066,37.89
1484260200,0.095,0.255,0.051,37.89
1484261100,0.07,0.19,0.043,37.89
1484262000,0.08,0.24,0.05,37.89
1484262900,0.074,0.275,0.085,33.07
1484263800,0.075,0.2,0.08,33.07
1484264700,0.086,0.165,0.058,33.07
1484265600,0.089,0.15,0.048,33.07
1484266500,0.081,0.16,0.054,35.19
1484267400,0.09,0.161,0.053,35.19
1484268300,0.085,0.169,0.046,35.19
1484269200,0.069,0.225,0.043,35.19
1484270100,0.106,0.17,0.046,33.44
1484271000,0.08,0.155,0.057,33.44
1484271900,0.1,0.15,0.064,33.44
1484272800,0.085,0.121,0.057,33.44
1484273700,0.099,0.139,0.052,32.44
1484274600,0.085,0.111,0.05,32.44
1484275500,0.105,0.134,0.057,32.44
1484276400,0.075,0.155,0.02,32.44
1484277300,0.121,0.15,0.02,29.8
1484278200,0.1,0.14,0.011,29.8
1484279100,0.119,0.115,0.025,29.8
1484280000,0.121,0.071,0.024,29.8
1484280900,0.1,0.139,0.01,29.25
1484281800,0.124,0.106,0,29.25
1484282700,0.096,0.109,0,29.25
1484283600,0.149,0.06,0,29.25
1484284500,0.101,0.081,0.01,30.64
1484285400,0.185,0.074,0,30.64
1484286300,0.189,0.07,0,30.64
1484287200,0.25,0.086,0,30.64
1484288100,0.191,0.059,0,37.27
1484289000,0.19,0.04,0,37.27
1484289900,0.134,0.07,0,37.27
1484290800,0.49,0.055,0,37.27
1484291700,0.17,0.041,0,46.98
1484292600,0.405,0.054,0,46.98
1484293500,0.25,0.05,0,46.98
1484294400,0.29,0.055,0,46.98
1484295300,0.611,0.076,0,45.5
1484296200,0.495,0.059,0,45.5
1484297100,0.415,0.055,0,45.5
1484298000,0.345,0.065,0.027,45.5
1484298900,0.14,0.055,0.077,45.48
1484299800,0.159,0.225,0.016,45.48
1484300700,0.14,0.11,0,45.48
1484301600,0.195,0.11,0.01,45.48
1484302500,0.21,0.12,0,46.96
1484303400,0.351,0.221,0,46.96
1484304300,0.63,0.189,0,46.96
1484305200,0.18,0.115,0,46.96
1484306100,0.139,0.095,0,46.7
1484307000,0.561,0.045,0,46.7
1484307900,0.115,0,0,46.7
1484308800,0.14,0.01,0,46.7
1484309700,0.12,0.01,0,43.07
1484310600,0.15,0.011,0,43.07
1484311500,0.114,0.01,0,43.07
1484312400,0.105,0.01,0,43.07
1484313300,0.111,0,0,42.06
1484314200,0.1,0,0,42.06
1484315100,0.099,0.01,0,42.06
1484316000,0.126,0,0,42.06
1484316900,0.075,0.009,0,41.98
1484317800,0.12,0.01,0,41.98
1484318700,0.085,0.01,0,41.98
1484319600,0.129,0,0,41.98
1484320500,0.215,0,0,43.03
1484321400,0.17,0.075,0,43.03
1484322300,0.141,0.035,0,43.03
1484323200,0.15,0,0,43.03
1484324100,0.139,0.02,0,44.87
1484325000,0.111,0.01,0,44.87
1484325900,0.11,0.02,0,44.87
1484326800,0.119,0.194,0,44.87
1484327700,0.111,0.486,0,48.72
1484328600,0.175,0.135,0,48.72
1484329500,0.21,0.16,0.037,48.72
1484330400,0.324,0.16,0.058,48.72
1484331300,0.186,0.171,0.05,45.17
1484332200,0.17,0.169,0.035,45.17
1484333100,0.185,0.15,0.031,45.17
1484334000,0.17,0.14,0.059,45.17
1484334900,0.18,0.16,0.04,44.94
1484335800,0.16,0.15,0.031,44.94
1484336700,0.229,0.13,0.038,44.94
1484337600,0.196,0.15,0.076,44.94
1484338500,0.235,0.16,0.061,39.94
1484339400,0.139,0.15,0.028,39.94
1484340300,0.145,0.16,0.042,39.94
1484341200,0.156,0.14,0.052,39.94
1484342100,0.109,0.23,0.047,36.7
1484343000,0.121,0.18,0.031,36.7
1484343900,0.165,0.62,0.036,36.7
1484344800,0.124,0.385,0.062,36.7
1484345700,0.131,0.195,0.067,33.99
1484346600,0.15,0.216,0.049,33.99
1484347500,0.095,0.245,0.04,33.99
1484348400,0.08,0.239,0.04,33.99
1484349300,0.1,0.235,0.05,30.99
1484350200,0.094,0.215,0.034,30.99
1484351100,0.095,0.225,0.046,30.99
1484352000,0.085,0.19,0.04,30.99
1484352900,0.1,0.2,0.057,29.82
1484353800,0.091,0.201,0.066,29.82
1484354700,0.105,0.179,0.047,29.82
1484355600,0.08,0.195,0.045,29.82
1484356500,0.085,0.205,0.035,28.98
1484357400,0.109,0.186,0.048,28.98
1484358300,0.076,0.168,0.05,28.98
1484359200,0.119,0.211,0.038,28.98
1484360100,0.096,0.17,0.034,28.64
1484361000,0.08,0.165,0.063,28.64
1484361900,0.105,0.19,0.064,28.64
1484362800,0.105,0.18,0.053,28.64
1484363700,0.099,0.275,0.01,28.5
1484364600,0.111,0.2,0,28.5
1484365500,0.11,0.191,0.033,28.5
1484366400,0.129,0.129,0.018,28.5
1484367300,0.101,0.106,0,28.61
1484368200,0.129,0.059,0,28.61
1484369100,0.09,0.06,0,28.61
1484370000,0.136,0.075,0,28.61
1484370900,0.099,0.066,0,28.05
1484371800,0.115,0.079,0,28.05
1484372700,0.116,0.09,0,28.05
1484373600,0.09,0.066,0,28.05
1484374500,0.119,0.054,0,29.49
1484375400,0.126,0.06,0,29.49
1484376300,0.129,0.05,0,29.49
1484377200,0.18,0.045,0,29.49
1484378100,0.201,0.066,0,28.97
1484379000,0.269,0.049,0,28.97
1484379900,0.201,0.065,0,28.97
1484380800,0.105,0.08,0,28.97
1484381700,0.16,0.075,0,33.19
1484382600,0.124,0.065,0,33.19
1484383500,0.111,0.065,0,33.19
1484384400,0.124,0.055,0,33.19
1484385300,0.105,0.06,0,36.78
1484386200,0.14,0.18,0,36.78
1484387100,0.141,0.11,0,36.78
1484388000,0.129,0.11,0,36.78
1484388900,0.186,0.1,0,39.81
1484389800,0.144,0.09,0,39.81
1484390700,0.391,0.18,0,39.81
1484391600,0.17,0.11,0,39.81
1484392500,0.16,0.06,0,40.05
1484393400,0.17,0.016,0,40.05
1484394300,0.575,0.049,0,40.05
1484395200,0.434,0.02,0,40.05
1484396100,0.161,0,0,36.47
1484397000,0.165,0.01,0,36.47
1484397900,0.145,0.01,0,36.47
1484398800,0.139,0.01,0,36.47
1484399700,0.111,0.01,0,34.76
1484400600,0.114,0.01,0,34.76
1484401500,0.081,0.01,0,34.76
1484402400,0.13,0,0,34.76
1484403300,0.095,0,0,33.37
1484404200,0.1,0,0,33.37
1484405100,0.13,0.01,0,33.37
1484406000,0.089,0,0,33.37
1484406900,0.145,0,0,34.29
1484407800,0.16,0,0,34.29
1484408700,0.07,0,0,34.29
1484409600,0.156,0.015,0,34.29
1484410500,0.16,0.025,0,38.54
1484411400,0.15,0.01,0,38.54
1484412300,0.119,0.01,0,38.54
1484413200,0.161,0.01,0,38.54
1484414100,0.199,0.01,0,41.97
1484415000,0.211,0.01,0,41.97
1484415900,0.215,0,0.022,41.97
1484416800,0.214,0.085,0.048,41.97
1484417700,0.205,0.335,0.045,39.64
1484418600,0.425,0.235,0.037,39.64
1484419500,0.375,0.22,0.039,39.64
1484420400,0.255,0.215,0.035,39.64
1484421300,0.226,0.24,0.06,37.01
1484422200,0.23,0.255,0.035,37.01
1484423100,0.209,0.201,0.043,37.01
1484424000,0.236,0.235,0.053,37.01
1484424900,0.24,0.424,0.072,32.52
1484425800,0.209,0.635,0.052,32.52
1484426700,0.23,0.29,0.028,32.52
1484427600,0.17,0.29,0.04,32.52
1484428500,0.16,0.24,0.05,30.66
1484429400,0.16,0.36,0.051,30.66
1484430300,0.141,0.31,0.029,30.66
1484431200,0.109,0.305,0.053,30.66
1484432100,0.195,0.299,0.06,30.25
1484433000,0.176,0.241,0.062,30.25
1484433900,0.11,0.21,0.035,30.25
1484434800,0.09,0.21,0.045,30.25
1484435700,0.09,0.215,0.038,29.55
1484436600,0.089,0.21,0.043,29.55
1484437500,0.095,0.24,0.047,29.55
1484438400,0.105,0.245,0.04,29.55
1484439300,0.15,0.225,0.055,28.75
1484440200,0.1,0.22,0.05,28.75
1484441100,0.101,0.215,0.06,28.75
1484442000,0.1,0.2,0.048,28.75
1484442900,0.099,0.2,0.035,28.11
1484443800,0.151,0.18,0.032,28.11
1484444700,0.119,0.23,0.049,28.11
1484445600,0.15,0.265,0.052,28.11
1484446500,0.121,0.205,0.037,26.03
1484447400,0.11,0.111,0.054,26.03
1484448300,0.104,0.089,0.048,26.03
1484449200,0.095,0.11,0.044,26.03
1484450100,0.1,0.09,0.013,19.96
1484451000,0.111,0.09,0,19.96
1484451900,0.129,0.106,0,19.96
1484452800,0.131,0.094,0,19.96
1484453700,0.119,0.1,0,22.93
1484454600,0.126,0.12,0,22.93
1484455500,0.114,0.22,0,22.93
1484456400,0.111,0.14,0,22.93
1484457300,0.149,0.16,0,22.8
1484458200,0.106,0.11,0,22.8
1484459100,0.115,0.095,0,22.8
1484460000,0.119,0.11,0,22.8
1484460900,0.111,0.065,0,14.91
1484461800,0.15,0.075,0,14.91
1484462700,0.139,0.095,0,14.91
1484463600,0.24,0.075,0,14.91
1484464500,0.505,0.07,0,20.37
1484465400,0.196,0.065,0,20.37
1484466300,0.18,0.045,0,20.37
1484467200,0.139,0.05,0,20.37
1484468100,0.17,0.061,0,33.28
1484469000,0.31,0.049,0,33.28
1484469900,0.33,0.045,0,33.28
1484470800,0.6,0.08,0,33.28
1484471700,0.441,0.066,0,33.96
1484472600,0.149,0.119,0,33.96
1484473500,0.181,0.146,0,33.96
1484474400,0.149,0.109,0,33.96
1484475300,0.17,0.095,0,35.98
1484476200,0.136,0.075,0,35.98
1484477100,0.145,0.055,0,35.98
1484478000,0.494,0.03,0,35.98
1484478900,0.606,0.04,0,44.65
1484479800,0.354,0.035,0,44.65
1484480700,0.531,0.015,0,44.65
1484481600,0.474,0,0,44.65
1484482500,0.226,0,0,41.68
1484483400,0.204,0.025,0,41.68
1484484300,0.176,0.026,0,41.68
1484485200,0.224,0.01,0,41.68
1484486100,0.17,0.019,0,36.66
1484487000,0.186,0.01,0,36.66
1484487900,0.179,0,0,36.66
1484488800,0.215,0.01,0,36.66
1484489700,0.131,0.01,0,35.72
1484490600,0.16,0.01,0,35.72
1484491500,0.19,0.01,0,35.72
1484492400,0.15,0.03,0,35.72
1484493300,0.33,0.01,0.002,36.35
1484494200,0.17,0.01,0.009,36.35
1484495100,0.18,0.03,0,36.35
1484496000,0.215,0.115,0,36.35
1484496900,0.58,0.13,0,38.71
1484497800,0.529,0.15,0,38.71
1484498700,0.445,0.16,0,38.71
1484499600,0.25,0.18,0,38.71
1484500500,0.26,0.18,0,54.35
1484501400,0.386,0.27,0.012,54.35
1484502300,0.34,0.605,0.037,54.35
1484503200,0.235,0.755,0.047,54.35
1484504100,0.245,0.49,0.05,58.02
1484505000,0.235,0.7,0.033,58.02
1484505900,0.219,0.42,0.048,58.02
1484506800,0.236,0.181,0.047,58.02
1484507700,0.25,0.245,0.035,55.12
1484508600,0.23,0.369,0.03,55.12
1484509500,0.274,0.33,0.065,55.12
1484510400,0.2,0.33,0.062,55.12
1484511300,0.24,0.36,0.043,47.91
1484512200,0.191,0.41,0.037,47.91
1484513100,0.129,0.25,0.043,47.91
1484514000,0.151,0.245,0.05,47.91
1484514900,0.14,0.24,0.037,36.92
1484515800,0.115,0.231,0.039,36.92
1484516700,0.135,0.24,0.035,36.92
1484517600,0.09,0.309,0.059,36.92
1484518500,0.105,0.235,0.057,43
1484519400,0.104,0.24,0.043,43
1484520300,0.07,0.26,0.037,43
1484521200,0.08,0.25,0.04,43
1484522100,0.081,0.245,0.061,38.64
1484523000,0.104,0.24,0.027,38.64
1484523900,0.09,0.206,0.039,38.64
1484524800,0.085,0.219,0.041,38.64
1484525700,0.106,0.21,0.06,45.07
1484526600,0.08,0.205,0.065,45.07
1484527500,0.08,0.21,0.042,45.07
1484528400,0.124,0.2,0.028,45.07
1484529300,0.071,0.19,0.038,43.25
1484530200,0.129,0.2,0.059,43.25
1484531100,0.07,0.21,0.031,43.25
1484532000,0.131,0.15,0.043,43.25
1484532900,0.08,0.18,0.039,39.08
1484533800,0.09,0.17,0.065,39.08
1484534700,0.099,0.165,0.051,39.08
1484535600,0.11,0.13,0.014,39.08
1484536500,0.091,0.086,0,37.57
1484537400,0.105,0.079,0.021,37.57
1484538300,0.114,0.08,0.019,37.57
1484539200,0.11,0.091,0,37.57
1484540100,0.116,0.079,0,38.24
1484541000,0.095,0.079,0,38.24
1484541900,0.14,0.067,0,38.24
1484542800,0.11,0.054,0,38.24
1484543700,0.16,0.045,0,39.06
1484544600,0.24,0.05,0,39.06
1484545500,0.245,0.04,0,39.06
1484546400,0.25,0.05,0,39.06
1484547300,0.18,0.05,0,64.8
1484548200,0.209,0.05,0,64.8
1484549100,0.206,0.161,0,64.8
1484550000,0.129,0.109,0,64.8
1484550900,0.131,0.115,0,94.43
1484551800,0.109,0.1,0,94.43
1484552700,0.141,0.09,0,94.43
1484553600,0.109,0.055,0,94.43
1484554500,0.141,0.056,0,99.76
1484555400,0.099,0.064,0,99.76
1484556300,0.111,0.065,0,99.76
1484557200,0.11,0.111,0,99.76
1484558100,0.09,0.099,0,100.88
1484559000,0.085,0.075,0,100.88
1484559900,0.119,0.09,0,100.88
1484560800,0.116,0.2,0,100.88
1484561700,0.08,0.1,0,99.97
1484562600,0.139,0.24,0,99.97
1484563500,0.09,0.275,0,99.97
1484564400,0.08,0.161,0,99.97
1484565300,0.07,0.129,0,99.56
1484566200,0.09,0.105,0,99.56
1484567100,0.07,0.065,0,99.56
1484568000,0.1,0.015,0,99.56
1484568900,0.09,0,0,98.56
1484569800,0.106,0.01,0,98.56
1484570700,0.065,0,0,98.56
1484571600,0.105,0,0,98.56
1484572500,0.095,0,0,98.92
1484573400,0.085,0.02,0,98.92
1484574300,0.114,0.01,0,98.92
1484575200,0.116,0,0,98.92
1484576100,0.069,0.01,0,100.26
1484577000,0.116,0,0,100.26
1484577900,0.109,0,0,100.26
1484578800,0.09,0,0,100.26
1484579700,0.131,0.01,0,103.84
1484580600,0.085,0,0,103.84
1484581500,0.104,0.01,0,103.84
1484582400,0.11,0.02,0,103.84
1484583300,0.106,0.19,0,102.06
1484584200,0.085,0.12,0,102.06
1484585100,0.09,0.125,0,102.06
1484586000,0.075,0.11,0,102.06
1484586900,0.085,0.14,0,120
1484587800,0.199,0.161,0.01,120
1484588700,0.18,0.129,0.02,120
1484589600,0.131,0.131,0.048,120
1484590500,0.14,0.159,0.057,124.83
1484591400,0.11,0.215,0.025,124.83
1484592300,0.119,0.126,0.043,124.83
1484593200,0.101,0.269,0.037,124.83
1484594100,0.129,0.17,0.047,113.69
1484595000,0.105,0.175,0.043,113.69
1484595900,0.216,0.155,0.045,113.69
1484596800,0.404,0.11,0.045,113.69
1484597700,0.235,0.116,0.064,88.98
1484598600,0.13,0.144,0.056,88.98
1484599500,0.156,0.13,0.024,88.98
1484600400,0.135,0.24,0.04,88.98
1484601300,0.129,0.19,0.038,73.59
1484602200,0.151,0.286,0.05,73.59
1484603100,0.145,0.255,0.039,73.59
1484604000,0.134,0.199,0.046,73.59
1484604900,0.15,0.2,0.043,55.19
1484605800,0.126,0.225,0.063,55.19
1484606700,0.064,0.24,0.052,55.19
1484607600,0.085,0.32,0.027,55.19
1484608500,0.07,0.295,0.041,45.06
1484609400,0.095,0.305,0.04,45.06
1484610300,0.07,0.29,0.049,45.06
1484611200,0.121,0.3,0.038,45.06
1484612100,0.07,0.3,0.048,45.83
1484613000,0.1,0.255,0.053,45.83
1484613900,0.1,0.265,0.057,45.83
1484614800,0.08,0.35,0.042,45.83
1484615700,0.104,0.701,0.034,41.64
1484616600,0.116,0.229,0.043,41.64
1484617500,0.069,0.185,0.033,41.64
1484618400,0.121,0.14,0.047,41.64
1484619300,0.119,0.14,0.043,34.61
1484620200,0.09,0.14,0.04,34.61
1484621100,0.09,0.105,0.02,34.61
1484622000,0.106,0.076,0.011,34.61
1484622900,0.105,0.064,0,36.28
1484623800,0.099,0.06,0,36.28
1484624700,0.12,0.065,0,36.28
1484625600,0.13,0.056,0,36.28
1484626500,0.1,0.039,0,35.25
1484627400,0.121,0.05,0,35.25
1484628300,0.129,0.05,0,35.25
1484629200,0.106,0.045,0,35.25
1484630100,0.124,0.056,0,39.94
1484631000,0.121,0.064,0,39.94
1484631900,0.159,0.13,0,39.94
1484632800,0.211,0.125,0,39.94
1484633700,0.17,0.115,0,58.29
1484634600,0.179,0.096,0,58.29
1484635500,0.2,0.089,0,58.29
1484636400,0.14,0.07,0,58.29
1484637300,0.136,0.11,0,111.04
1484638200,0.145,0.1,0,111.04
1484639100,0.1,0.106,0,111.04
1484640000,0.104,0.084,0,111.04
1484640900,0.09,0.08,0,121.67
1484641800,0.085,0.075,0,121.67
1484642700,0.095,0.065,0,121.67
1484643600,0.085,0.065,0,121.67
1484644500,0.09,0.065,0,125.61
1484645400,0.101,0.055,0,125.61
1484646300,0.095,0.16,0,125.61
1484647200,0.07,0.075,0,125.61
1484648100,0.1,0.064,0,121.49
1484649000,0.07,0.066,0,121.49
1484649900,0.095,0.065,0,121.49
1484650800,0.1,0.04,0,121.49
1484651700,0.094,0.06,0,117.34
1484652600,0.08,0.195,0,117.34
1484653500,0.085,0.056,0,117.34
1484654400,0.136,0.039,0,117.34
1484655300,0.095,0.005,0,106.15
1484656200,0.09,0.01,0,106.15
1484657100,0.104,0,0,106.15
1484658000,0.09,0.01,0,106.15
1484658900,0.085,0,0,101.91
1484659800,0.085,0.01,0,101.91
1484660700,0.09,0,0,101.91
1484661600,0.106,0,0,101.91
1484662500,0.07,0.01,0,100.03
1484663400,0.115,0,0,100.03
1484664300,0.08,0,0,100.03
1484665200,0.095,0,0,100.03
1484666100,0.085,0,0,103.42
1484667000,0.109,0.01,0,103.42
1484667900,0.116,0.04,0,103.42
1484668800,0.09,0.145,0,103.42
1484669700,0.114,0.26,0,110.91
1484670600,0.09,0.415,0,110.91
1484671500,0.075,0.12,0,110.91
1484672400,0.321,0.08,0,110.91
1484673300,0.194,0.125,0,142.78
1484674200,0.211,0.31,0.018,142.78
1484675100,0.18,0.225,0.041,142.78
1484676000,0.204,0.36,0.043,142.78
1484676900,0.211,0.24,0.047,143.09
1484677800,0.194,0.21,0.045,143.09
1484678700,0.17,0.195,0.053,143.09
1484679600,0.206,0.161,0.032,143.09
1484680500,0.145,0.139,0.04,124.94
1484681400,0.105,0.15,0.033,124.94
1484682300,0.129,0.18,0.045,124.94
1484683200,0.1,0.17,0.063,124.94
1484684100,0.145,0.18,0.052,84.97
1484685000,0.136,0.196,0.042,84.97
1484685900,0.284,0.174,0.042,84.97
1484686800,0.145,0.15,0.053,84.97
1484687700,0.151,0.161,0.03,55.08
1484688600,0.119,0.144,0.04,55.08
1484689500,0.16,0.18,0.037,55.08
1484690400,0.141,0.2,0.048,55.08
1484691300,0.179,0.18,0.063,48.95
1484692200,0.126,0.185,0.044,48.95
1484693100,0.09,0.111,0.04,48.95
1484694000,0.074,0.084,0.049,48.95
1484694900,0.096,0.1,0.049,37.74
1484695800,0.08,0.095,0.032,37.74
1484696700,0.124,0.095,0.038,37.74
1484697600,0.09,0.085,0.04,37.74
1484698500,0.1,0.1,0.051,38.28
1484699400,0.08,0.11,0.053,38.28
1484700300,0.106,0.101,0.056,38.28
1484701200,0.114,0.219,0.029,38.28
1484702100,0.09,0.13,0.051,37.74
1484703000,0.1,0.2,0.052,37.74
1484703900,0.106,0.215,0.026,37.74
1484704800,0.095,0.19,0.04,37.74
1484705700,0.105,0.165,0.045,35.09
1484706600,0.075,0.15,0.04,35.09
1484707500,0.139,0.17,0.042,35.09
1484708400,0.091,0.15,0.035,35.09
1484709300,0.1,0.17,0,35.07
1484710200,0.099,0.13,0,35.07
1484711100,0.126,0.101,0,35.07
1484712000,0.124,0.099,0,35.07
1484712900,0.121,0.1,0,35.07
1484713800,0.139,0.085,0,35.07
1484714700,0.126,0.095,0,35.07
1484715600,0.124,0.106,0,35.07
1484716500,0.111,0.094,0,36.62
1484717400,0.12,0.07,0,36.62
1484718300,0.114,0.055,0,36.62
1484719200,0.206,0.041,0,36.62
1484720100,0.219,0.044,0,55.08
1484721000,0.145,0.055,0,55.08
1484721900,0.156,0.045,0,55.08
1484722800,0.525,0.16,0,55.08
1484723700,0.154,0.13,0,89.64
1484724600,0.285,0.12,0,89.64
1484725500,0.496,0.105,0,89.64
1484726400,0.12,0.07,0,89.64
1484727300,0.104,0.055,0,91.75
1484728200,0.095,0.06,0,91.75
1484729100,0.121,0.065,0,91.75
1484730000,0.104,0.06,0,91.75
1484730900,0.095,0.105,0,84.92
1484731800,0.111,0.09,0,84.92
1484732700,0.125,0.205,0,84.92
1484733600,0.075,0.075,0,84.92
1484734500,0.094,0.08,0,82.93
1484735400,0.085,0.19,0,82.93
1484736300,0.131,0.25,0,82.93
1484737200,0.204,0.16,0,82.93
1484738100,0.211,0.11,0,85.97
1484739000,0.075,0.12,0,85.97
1484739900,0.08,0.165,0,85.97
1484740800,0.1,0.17,0,85.97
1484741700,0.11,0.071,0,86.03
1484742600,0.099,0.064,0,86.03
1484743500,0.126,0.015,0,86.03
1484744400,0.085,0.015,0,86.03
1484745300,0.08,0.03,0,91.02
1484746200,0.139,0.005,0,91.02
1484747100,0.15,0.03,0,91.02
1484748000,0.131,0.02,0,91.02
1484748900,0.17,0.325,0,89.92
