load1,load2,load3,price
0.169,0.19,0.041,40.32
0.15,0.19,0.06,40.32
0.094,0.17,0.041,40.32
0.081,0.19,0.049,40.32
0.075,0.19,0.041,31.95
0.095,0.18,0.039,31.95
0.095,0.195,0.041,31.95
0.08,0.205,0.028,31.95
0.08,0.28,0.042,30.93
0.09,0.25,0.048,30.93
0.101,0.25,0.031,30.93
0.1,0.24,0.04,30.93
0.089,0.23,0.071,31.49
0.1,0.225,0.048,31.49
0.09,0.225,0.029,31.49
0.07,0.23,0.04,31.49
0.126,0.23,0.061,29.5
0.074,0.2,0.509,29.5
0.116,0.18,0.308,29.5
0.089,0.14,0.022,29.5
0.095,0.14,0.02,27.84
0.09,0.12,0.028,27.84
0.11,0.055,0.079,27.84
0.085,0.05,0.016,27.84
0.13,0.05,0.009,27.45
0.095,0.045,0.005,27.45
0.131,0.045,0.003,27.45
0.099,0.065,0.0,27.45
0.095,0.06,0.0,29.65
0.146,0.065,0.033,29.65
0.144,0.07,0.027,29.65
0.17,0.05,0.0,29.65
0.24,0.055,0.0,41.26
0.12,0.045,0.0,41.26
0.164,0.15,0.0,41.26
0.207,0.095,0.0,41.26
0.125,0.11,0.0,53.46
0.114,0.105,0.0,53.46
0.126,0.1,0.0,53.46
0.09,0.06,0.0,53.46
0.119,0.11,0.0,56.7
0.08,0.105,0.0,56.7
0.1,0.08,0.0,56.7
0.125,0.08,0.0,56.7
0.156,0.075,0.0,51.5
0.119,0.055,0.0,51.5
0.11,0.05,0.0,51.5
0.091,0.1,0.0,51.5
0.134,0.085,0.0,47.96
0.305,0.16,0.0,47.96
0.19,0.315,0.0,47.96
0.116,0.13,0.0,47.96
0.164,0.16,0.0,45.64
0.115,0.155,0.0,45.64
0.076,0.125,0.0,45.64
0.109,0.09,0.0,45.64
0.096,0.065,0.0,43.05
0.094,0.04,0.0,43.05
0.101,0.045,0.0,43.05
0.114,0.025,0.0,43.05
0.35,0.0,0.0,46.64
0.395,0.06,0.0,46.64
0.12,0.01,0.0,46.64
0.116,0.01,0.0,46.64
0.165,0.01,0.0,46.92
1.009,0.004,0.0,46.92
1.041,0.011,0.0,46.92
0.445,0.19,0.161,46.92
0.175,0.2,0.144,50.04
0.149,0.425,0.08,50.04
0.181,0.105,0.075,50.04
0.114,0.075,0.082,50.04
0.506,0.03,0.08,50.97
1.055,0.07,0.018,50.97
1.109,0.03,0.0,50.97
0.605,0.015,0.0,50.97
0.52,0.06,0.049,63.27
0.2,0.12,0.082,63.27
0.301,0.11,0.119,63.27
0.104,0.12,0.075,63.27
0.165,0.12,0.62,51.83
0.141,0.14,0.219,51.83
0.175,0.13,0.066,51.83
0.134,0.12,0.07,51.83
0.121,0.23,0.085,46.94
0.139,0.165,0.07,46.94
0.125,0.205,0.08,46.94
0.215,0.245,0.084,46.94
0.12,0.19,0.081,40.08
0.181,0.22,0.064,40.08
0.174,0.07,0.053,40.08
0.225,0.165,0.052,40.08
0.156,0.19,0.069,33.41
0.124,0.19,0.044,33.41
0.155,0.18,0.042,33.41
0.146,0.2,0.042,33.41
0.125,0.18,0.05,31.28
0.11,0.175,0.053,31.28
0.08,0.21,0.047,31.28
0.085,0.3,0.038,31.28
0.08,0.245,0.04,28.78
0.104,0.265,0.048,28.78
0.11,0.235,0.031,28.78
0.08,0.185,0.032,28.78
0.085,0.205,0.045,27.64
0.11,0.19,0.035,27.64
0.091,0.215,0.04,27.64
0.09,0.25,0.059,27.64
0.119,0.23,0.049,27.99
0.085,0.23,0.033,27.99
0.105,0.205,0.039,27.99
0.085,0.19,0.031,27.99
0.1,0.555,0.048,27.4
0.101,0.17,0.036,27.4
0.109,0.155,0.028,27.4
0.09,0.345,0.031,27.4
0.105,0.315,0.033,27.86
0.09,0.095,0.015,27.86
0.091,0.195,0.003,27.86
0.129,0.095,0.0,27.86
0.11,0.125,0.0,29.11
0.14,0.125,0.0,29.11
0.09,0.1,0.0,29.11
0.135,0.075,0.0,29.11
0.1,0.09,0.148,29.84
0.106,0.075,0.192,29.84
0.129,0.075,0.06,29.84
0.14,0.07,0.083,29.84
0.356,0.055,0.007,35.33
0.25,0.06,0.0,35.33
0.179,0.06,0.0,35.33
0.215,0.04,0.0,35.33
0.21,0.05,0.0,49.99
0.095,0.065,0.0,49.99
0.085,0.14,0.0,49.99
0.1,0.15,0.0,49.99
0.12,0.23,0.0,55.03
0.081,0.13,0.0,55.03
0.07,0.125,0.0,55.03
0.095,0.11,0.0,55.03
0.085,0.06,0.0,54.97
0.089,0.07,0.0,54.97
0.105,0.055,0.0,54.97
0.1,0.07,0.0,54.97
0.09,0.13,0.0,53.58
0.075,0.13,0.0,53.58
0.075,0.19,0.0,53.58
0.075,0.12,0.0,53.58
0.12,0.135,0.0,52.81
0.285,0.155,0.0,52.81
0.085,0.115,0.0,52.81
0.146,0.06,0.0,52.81
0.124,0.04,0.0,51.96
0.105,0.025,0.0,51.96
0.096,0.005,0.0,51.96
0.119,0.0,0.0,51.96
0.101,0.01,0.0,51.71
0.064,0.0,0.0,51.71
0.12,0.0,0.0,51.71
0.11,0.01,0.0,51.71
0.071,0.01,0.0,49.6
0.13,0.0,0.0,49.6
0.099,0.005,0.0,49.6
0.096,0.005,0.0,49.6
0.095,0.01,0.0,50.04
0.114,0.01,0.0,50.04
0.08,0.01,0.0,50.04
0.12,0.05,0.01,50.04
0.111,0.02,0.01,50.96
0.099,0.03,0.0,50.96
0.07,0.005,0.0,50.96
0.146,0.015,0.01,50.96
0.175,0.035,0.026,55.25
0.129,0.15,0.054,55.25
0.131,0.115,0.074,55.25
0.109,0.125,0.076,55.25
0.2,0.125,0.088,53.43
0.521,0.105,0.497,53.43
0.179,0.12,0.546,53.43
0.56,0.13,0.069,53.43
0.205,0.23,0.076,46.5
0.15,0.33,0.059,46.5
0.125,0.2,0.065,46.5
0.13,0.195,0.062,46.5
0.245,0.21,0.089,41.47
0.21,0.155,0.099,41.47
0.135,0.16,0.064,41.47
0.131,0.17,0.051,41.47
0.144,0.18,0.052,34.51
0.09,0.195,0.053,34.51
0.106,0.205,0.038,34.51
0.07,0.29,0.057,34.51
0.079,0.315,0.05,35.68
0.101,0.445,0.043,35.68
0.09,0.275,0.068,35.68
0.07,0.3,0.053,35.68
0.085,0.26,0.056,30.03
0.099,0.27,0.059,30.03
0.081,0.25,0.033,30.03
0.075,0.255,0.038,30.03
0.119,0.255,0.06,30.81
0.075,0.27,0.04,30.81
0.075,0.265,0.041,30.81
0.095,0.24,0.049,30.81
0.085,0.215,0.064,29.18
0.101,0.19,0.06,29.18
0.11,0.185,0.047,29.18
0.09,0.16,0.041,29.18
0.08,0.15,0.055,28.38
0.104,0.25,0.052,28.38
0.071,0.21,0.031,28.38
0.104,0.21,0.039,28.38
0.085,0.195,0.031,27.05
0.09,0.204,0.005,27.05
0.105,0.141,0.0,27.05
0.106,0.13,0.0,27.05
0.114,0.13,0.019,27.38
0.12,0.11,0.061,27.38
0.106,0.11,0.01,27.38
0.124,0.1,0.0,27.38
0.126,0.08,0.0,28.08
0.149,0.095,0.0,28.08
0.165,0.08,0.0,28.08
0.27,0.06,0.02,28.08
0.14,0.055,0.02,34.41
0.151,0.045,0.0,34.41
0.21,0.06,0.0,34.41
0.15,0.165,0.0,34.41
0.124,0.105,0.0,45.64
0.16,0.115,0.0,45.64
0.071,0.2,0.0,45.64
0.099,0.19,0.0,45.64
0.115,0.1,0.0,45.44
0.085,0.1,0.0,45.44
0.091,0.065,0.0,45.44
0.079,0.075,0.0,45.44
0.106,0.06,0.0,44.39
0.07,0.055,0.0,44.39
0.1,0.07,0.0,44.39
0.08,0.065,0.0,44.39
0.094,0.045,0.0,42.44
0.076,0.145,0.0,42.44
0.109,0.08,0.0,42.44
0.07,0.08,0.0,42.44
0.08,0.075,0.0,44.0
0.081,0.03,0.0,44.0
0.08,0.0,0.0,44.0
0.099,0.02,0.0,44.0
0.09,0.0,0.0,42.32
0.085,0.005,0.0,42.32
0.085,0.005,0.0,42.32
0.11,0.01,0.0,42.32
0.09,0.0,0.0,43.01
0.106,0.0,0.0,43.01
0.099,0.01,0.0,43.01
0.1,0.0,0.0,43.01
0.085,0.01,0.0,40.2
0.1,0.0,0.0,40.2
0.101,0.01,0.0,40.2
0.13,0.02,0.0,40.2
0.159,0.01,0.0,41.37
0.09,0.0,0.0,41.37
0.095,0.01,0.0,41.37
0.126,0.0,0.005,41.37
0.189,0.01,0.005,41.67
0.15,0.0,0.0,41.67
0.1,0.01,0.0,41.67
0.075,0.01,0.012,41.67
0.075,0.1,0.044,45.47
0.146,0.095,0.061,45.47
0.199,0.22,0.08,45.47
0.25,0.2,0.082,45.47
0.13,0.235,0.066,43.23
0.16,0.175,0.08,43.23
0.135,0.2,0.08,43.23
0.145,0.165,0.06,43.23
0.115,0.135,0.074,39.18
0.16,0.12,0.076,39.18
0.16,0.14,0.07,39.18
0.12,0.17,0.054,39.18
0.125,0.215,0.066,33.75
0.115,0.255,0.051,33.75
0.121,0.235,0.049,33.75
0.149,0.24,0.049,33.75
0.171,0.25,0.033,30.47
0.135,0.31,0.048,30.47
0.149,0.285,0.061,30.47
0.105,0.28,0.049,30.47
0.101,0.255,0.04,33.38
0.074,0.205,0.063,33.38
0.085,0.235,0.056,33.38
0.091,0.165,0.038,33.38
0.09,0.17,0.035,25.98
0.085,0.17,0.038,25.98
0.095,0.18,0.045,25.98
0.085,0.19,0.043,25.98
0.07,0.16,0.027,23.1
0.095,0.15,0.039,23.1
0.094,0.16,0.066,23.1
0.1,0.14,0.05,23.1
0.07,0.15,0.031,22.42
0.115,0.16,0.05,22.42
0.085,0.285,0.04,22.42
0.085,0.24,0.029,22.42
0.116,0.23,0.045,21.25
0.094,0.205,0.035,21.25
0.08,0.185,0.04,21.25
0.081,0.155,0.04,21.25
0.094,0.14,0.022,19.55
0.09,0.16,0.013,19.55
0.11,0.115,0.0,19.55
0.111,0.085,0.01,19.55
0.135,0.065,0.0,20.24
0.089,0.04,0.0,20.24
0.135,0.045,0.0,20.24
0.085,0.055,0.0,20.24
0.11,0.04,0.0,23.45
0.185,0.06,0.0,23.45
0.255,0.07,0.0,23.45
0.215,0.06,0.035,23.45
0.165,0.055,0.005,31.21
0.155,0.045,0.0,31.21
0.141,0.04,0.0,31.21
0.175,0.06,0.0,31.21
0.16,0.045,0.0,39.97
0.115,0.05,0.0,39.97
0.109,0.075,0.0,39.97
0.101,0.06,0.0,39.97
0.099,0.155,0.0,41.4
0.076,0.15,0.0,41.4
0.094,0.18,0.0,41.4
0.11,0.12,0.0,41.4
0.1,0.1,0.0,41.38
0.08,0.075,0.0,41.38
0.116,0.095,0.0,41.38
0.104,0.13,0.0,41.38
0.115,0.15,0.0,40.02
0.111,0.16,0.0,40.02
0.099,0.23,0.0,40.02
0.085,0.22,0.0,40.02
0.085,0.215,0.0,40.87
0.095,0.105,0.0,40.87
0.085,0.105,0.0,40.87
0.131,0.06,0.0,40.87
0.09,0.02,0.0,36.21
0.109,0.005,0.0,36.21
0.08,0.035,0.0,36.21
0.11,0.01,0.0,36.21
0.07,0.01,0.0,35.34
0.105,0.01,0.0,35.34
0.091,0.0,0.0,35.34
0.079,0.0,0.0,35.34
0.091,0.01,0.0,34.74
0.085,0.005,0.0,34.74
0.09,0.005,0.0,34.74
0.09,0.01,0.0,34.74
0.094,0.08,0.0,35.2
0.09,0.24,0.0,35.2
0.1,0.07,0.0,35.2
0.08,0.065,0.0,35.2
0.085,0.24,0.0,39.19
0.08,0.105,0.0,39.19
0.09,0.11,0.0,39.19
0.09,0.08,0.035,39.19
0.075,0.22,0.065,41.4
0.126,0.155,0.08,41.4
0.294,0.135,0.096,41.4
0.166,0.125,0.084,41.4
0.17,0.11,0.075,40.01
0.215,0.11,0.086,40.01
0.134,0.105,0.089,40.01
0.13,0.125,0.08,40.01
0.12,0.12,0.078,38.22
0.16,0.17,0.072,38.22
0.17,0.43,0.09,38.22
0.22,0.225,0.108,38.22
0.175,0.28,0.09,32.63
0.155,0.28,0.064,32.63
0.17,0.245,0.08,32.63
0.191,0.245,0.064,32.63
0.254,0.29,0.059,28.92
0.201,0.225,0.045,28.92
0.104,0.19,0.044,28.92
0.095,0.21,0.066,28.92
0.131,0.255,0.055,28.42
0.085,0.22,0.04,28.42
0.08,0.18,0.05,28.42
0.099,0.32,0.05,28.42
0.08,0.28,0.03,24.09
0.085,0.27,0.041,24.09
0.076,0.26,0.044,24.09
0.094,0.275,0.044,24.09
0.085,0.215,0.04,25.93
0.11,0.215,0.05,25.93
0.08,0.23,0.056,25.93
0.095,0.23,0.054,25.93
0.106,0.245,0.031,24.06
0.08,0.225,0.03,24.06
0.109,0.22,0.051,24.06
0.085,0.22,0.036,24.06
0.12,0.19,0.036,23.22
0.09,0.18,0.038,23.22
0.091,0.17,0.054,23.22
0.114,0.16,0.053,23.22
0.09,0.16,0.018,21.88
0.095,0.15,0.009,21.88
0.121,0.12,0.0,21.88
0.109,0.095,0.0,21.88
0.115,0.1,0.0,22.58
0.121,0.09,0.0,22.58
0.104,0.105,0.0,22.58
0.12,0.105,0.0,22.58
0.14,0.075,0.0,25.77
0.186,0.06,0.0,25.77
0.174,0.16,0.0,25.77
0.125,0.09,0.0,25.77
0.105,0.13,0.0,30.02
0.315,0.11,0.0,30.02
0.116,0.115,0.0,30.02
0.169,0.095,0.0,30.02
0.13,0.08,0.0,36.61
0.585,0.065,0.0,36.61
0.325,0.075,0.0,36.61
0.335,0.065,0.0,36.61
0.231,0.08,0.0,36.64
0.1,0.095,0.0,36.64
0.205,0.075,0.0,36.64
0.325,0.1,0.0,36.64
0.494,0.08,0.0,37.32
0.485,0.055,0.0,37.32
0.236,0.07,0.0,37.32
0.304,0.05,0.0,37.32
0.205,0.13,0.0,39.11
0.165,0.265,0.0,39.11
0.231,0.285,0.0,39.11
0.08,0.155,0.0,39.11
0.109,0.125,0.0,38.01
0.1,0.12,0.0,38.01
0.575,0.09,0.0,38.01
0.32,0.085,0.0,38.01
0.156,0.02,0.0,36.67
0.16,0.03,0.0,36.67
0.09,0.015,0.0,36.67
0.129,0.035,0.0,36.67
0.09,0.0,0.0,34.56
0.42,0.01,0.0,34.56
0.781,0.0,0.0,34.56
0.894,0.01,0.0,34.56
0.436,0.22,0.029,34.95
0.094,0.49,0.021,34.95
0.105,0.35,0.0,34.95
0.141,0.09,0.0,34.95
0.144,0.08,0.0,34.64
0.16,0.0,0.0,34.64
0.415,0.01,0.014,34.64
0.25,0.01,0.226,34.64
0.29,0.01,0.145,39.03
0.21,0.01,0.015,39.03
0.186,0.01,0.0,39.03
0.159,0.01,0.035,39.03
0.21,0.0,0.045,42.0
0.255,0.065,0.044,42.0
0.2,0.065,0.057,42.0
0.186,0.085,0.079,42.0
0.33,0.11,0.075,40.97
0.134,0.09,0.075,40.97
0.16,0.09,0.09,40.97
0.155,0.11,0.104,40.97
0.155,0.24,0.116,38.65
0.165,0.235,0.089,38.65
0.165,0.27,0.074,38.65
0.205,0.27,0.072,38.65
0.21,0.28,0.059,32.83
0.241,0.23,0.041,32.83
0.25,0.205,0.05,32.83
0.239,0.22,0.054,32.83
0.205,0.215,0.071,30.32
0.225,0.25,0.064,30.32
0.241,0.27,0.05,30.32
0.215,0.255,0.052,30.32
0.165,0.305,0.059,30.53
0.11,0.31,0.031,30.53
0.104,0.3,0.039,30.53
0.081,0.29,0.045,30.53
0.089,0.25,0.045,27.17
0.08,0.22,0.055,27.17
0.1,0.225,0.054,27.17
0.09,0.17,0.041,27.17
0.09,0.16,0.054,23.47
0.086,0.17,0.041,23.47
0.11,0.16,0.034,23.47
0.085,0.165,0.041,23.47
0.095,0.185,0.049,21.52
0.109,0.17,0.032,21.52
0.106,0.17,0.049,21.52
0.089,0.16,0.054,21.52
0.075,0.15,0.056,23.29
0.13,0.215,0.041,23.29
0.09,0.235,0.021,23.29
0.095,0.225,0.003,23.29
0.115,0.235,0.0,20.45
0.106,0.2,0.036,20.45
0.104,0.14,0.034,20.45
0.13,0.17,0.01,20.45
0.12,0.15,0.01,19.62
0.13,0.14,0.0,19.62
0.14,0.12,0.0,19.62
0.116,0.115,0.0,19.62
0.124,0.105,0.0,18.96
0.12,0.1,0.0,18.96
0.106,0.08,0.0,18.96
0.089,0.09,0.0,18.96
0.125,0.08,0.0,21.84
0.15,0.045,0.0,21.84
0.211,0.065,0.0,21.84
0.13,0.07,0.0,21.84
0.25,0.055,0.0,23.9
0.165,0.05,0.0,23.9
0.149,0.05,0.0,23.9
0.125,0.04,0.0,23.9
0.145,0.06,0.0,29.28
0.106,0.055,0.0,29.28
0.1,0.175,0.0,29.28
0.139,0.135,0.0,29.28
0.111,0.11,0.0,30.08
0.144,0.1,0.0,30.08
0.16,0.075,0.0,30.08
0.175,0.05,0.0,30.08
0.14,0.065,0.0,30.07
0.41,0.065,0.0,30.07
0.38,0.06,0.0,30.07
0.291,0.06,0.0,30.07
0.14,0.02,0.0,30.09
0.15,0.0,0.0,30.09
0.149,0.08,0.0,30.09
0.156,0.09,0.0,30.09
0.325,0.02,0.0,30.01
0.13,0.02,0.0,30.01
0.09,0.02,0.0,30.01
0.154,0.01,0.0,30.01
0.161,0.04,0.0,28.31
0.149,0.0,0.0,28.31
0.151,0.01,0.0,28.31
0.215,0.01,0.0,28.31
0.154,0.005,0.0,29.08
0.49,0.005,0.0,29.08
0.21,0.02,0.0,29.08
0.53,0.01,0.0,29.08
0.15,0.0,0.0,31.21
0.126,0.01,0.0,31.21
0.13,0.01,0.0,31.21
0.115,0.0,0.0,31.21
0.119,0.01,0.0,33.01
0.1,0.02,0.0,33.01
0.161,0.32,0.0,33.01
0.184,0.21,0.01,33.01
0.13,0.57,0.025,39.37
0.186,0.405,0.065,39.37
0.179,0.225,0.04,39.37
0.17,0.415,0.036,39.37
0.161,0.33,0.066,38.44
0.219,0.155,0.081,38.44
0.25,0.165,0.07,38.44
0.205,0.11,0.087,38.44
0.196,0.13,0.084,31.32
0.234,0.155,0.105,31.32
0.235,0.165,0.109,31.32
0.196,0.22,0.074,31.32
0.199,0.195,0.08,27.9
0.216,0.165,0.097,27.9
0.194,0.18,0.096,27.9
0.226,0.18,0.075,27.9
0.21,0.16,0.072,23.49
0.224,0.165,0.063,23.49
0.221,0.29,0.06,23.49
0.165,0.25,0.04,23.49
0.134,0.24,0.035,23.44
0.121,0.225,0.046,23.44
0.104,0.18,0.049,23.44
0.09,0.185,0.032,23.44
0.085,0.175,0.038,16.72
0.13,0.17,0.065,16.72
0.096,0.18,0.055,16.72
0.109,0.18,0.093,16.72
0.095,0.15,0.516,17.93
0.111,0.16,0.172,17.93
0.079,0.13,0.049,17.93
0.125,0.14,0.038,17.93
0.1,0.15,0.027,15.96
0.09,0.15,0.044,15.96
0.14,0.275,0.061,15.96
0.095,0.21,0.049,15.96
0.11,0.21,0.05,14.29
0.085,0.22,0.041,14.29
0.106,0.205,0.041,14.29
0.09,0.18,0.048,14.29
0.114,0.215,0.016,11.36
0.09,0.21,0.05,11.36
0.121,0.185,0.05,11.36
0.129,0.18,0.01,11.36
0.11,0.17,0.01,12.51
0.12,0.16,0.0,12.51
0.11,0.165,0.08,12.51
0.121,0.155,0.219,12.51
0.104,0.175,0.031,7.75
0.13,0.2,0.0,7.75
0.12,0.165,0.0,7.75
0.13,0.13,0.0,7.75
0.106,0.13,0.0,9.77
0.094,0.07,0.0,9.77
0.111,0.08,0.0,9.77
0.104,0.085,0.0,9.77
0.111,0.09,0.0,11.21
0.434,0.095,0.0,11.21
0.391,0.09,0.0,11.21
0.13,0.085,0.0,11.21
0.134,0.195,0.0,16.18
0.125,0.14,0.0,16.18
0.116,0.13,0.0,16.18
0.099,0.15,0.0,16.18
0.1,0.11,0.075,15.42
0.1,0.1,0.005,15.42
0.116,0.08,0.0,15.42
0.085,0.06,0.0,15.42
0.08,0.06,0.0,16.01
0.09,0.07,0.0,16.01
0.075,0.045,0.0,16.01
0.099,0.03,0.0,16.01
0.11,0.02,0.0,17.94
0.121,0.0,0.0,17.94
0.07,0.01,0.0,17.94
0.1,0.0,0.0,17.94
0.114,0.03,0.0,16.8
0.085,0.01,0.0,16.8
0.08,0.01,0.0,16.8
0.126,0.01,0.0,16.8
0.09,0.01,0.0,14.97
0.104,0.01,0.0,14.97
0.085,0.01,0.0,14.97
0.115,0.05,0.0,14.97
0.075,0.02,0.0,15.96
0.121,0.02,0.0,15.96
0.099,0.01,0.0,15.96
0.081,0.03,0.0,15.96
0.134,0.16,0.0,15.73
0.135,0.115,0.0,15.73
0.08,0.09,0.0,15.73
0.12,0.035,0.0,15.73
0.111,0.05,0.0,23.38
0.075,0.035,0.0,23.38
0.09,0.03,0.0,23.38
0.109,0.045,0.0,23.38
0.095,0.105,0.039,26.34
0.091,0.13,0.061,26.34
0.104,0.13,0.08,26.34
0.086,0.15,0.115,26.34
0.104,0.16,0.114,29.73
0.076,0.16,0.096,29.73
0.07,0.15,0.094,29.73
0.095,0.19,0.081,29.73
0.08,0.28,0.088,29.14
0.104,0.21,0.082,29.14
0.1,0.23,0.079,29.14
0.08,0.255,0.081,29.14
0.085,0.19,0.1,25.74
0.115,0.26,0.075,25.74
0.101,0.24,0.071,25.74
0.085,0.255,0.041,25.74
0.099,0.255,0.048,19.92
0.116,0.235,0.04,19.92
0.074,0.245,0.045,19.92
0.095,0.28,0.035,19.92
0.09,0.22,0.055,18.87
0.12,0.28,0.065,18.87
0.215,0.285,0.049,18.87
0.125,0.345,0.051,18.87
0.146,0.33,0.04,13.02
0.144,0.305,0.041,13.02
0.125,0.255,0.049,13.02
0.141,0.26,0.035,13.02
0.124,0.215,0.035,19.02
0.126,0.215,0.057,19.02
0.095,0.245,0.053,19.02
0.109,0.245,0.05,19.02
0.08,0.24,0.049,14.49
0.106,0.25,0.05,14.49
0.089,0.225,0.039,14.49
0.09,0.205,0.04,14.49
0.085,0.165,0.032,14.35
0.101,0.14,0.043,14.35
0.085,0.16,0.052,14.35
0.095,0.16,0.025,14.35
0.104,0.23,0.017,12.44
0.095,0.195,0.023,12.44
0.105,0.165,0.075,12.44
0.101,0.11,0.02,12.44
0.124,0.08,0.0,13.39
0.115,0.065,0.0,13.39
0.13,0.07,0.0,13.39
0.12,0.085,0.0,13.39
0.165,0.07,0.0,17.6
0.181,0.055,0.0,17.6
0.165,0.07,0.0,17.6
0.099,0.04,0.0,17.6
0.121,0.045,0.0,27.4
0.149,0.055,0.0,27.4
0.141,0.06,0.0,27.4
0.155,0.065,0.0,27.4
0.144,0.06,0.0,34.03
0.165,0.045,0.0,34.03
0.13,0.05,0.0,34.03
0.16,0.05,0.0,34.03
0.151,0.05,0.0,40.05
0.144,0.105,0.0,40.05
0.14,0.14,0.0,40.05
0.126,0.07,0.0,40.05
0.109,0.075,0.0,40.5
0.135,0.095,0.0,40.5
0.125,0.14,0.0,40.5
0.09,0.17,0.0,40.5
0.215,0.185,0.068,37.44
0.7,0.23,0.142,37.44
0.476,0.265,0.165,37.44
0.349,0.16,0.133,37.44
0.301,0.09,0.072,35.85
0.08,0.065,0.0,35.85
0.1,0.04,0.0,35.85
0.099,0.03,0.0,35.85
0.085,0.03,0.0,34.17
0.085,0.01,0.0,34.17
0.08,0.02,0.0,34.17
0.116,0.01,0.0,34.17
0.089,0.01,0.0,28.73
0.085,0.0,0.0,28.73
0.1,0.01,0.0,28.73
0.11,0.01,0.004,28.73
0.095,0.02,0.006,29.18
0.155,0.06,0.0,29.18
0.141,0.01,0.0,29.18
0.104,0.005,0.0,29.18
0.13,0.015,0.0,29.59
0.17,0.01,0.0,29.59
0.155,0.24,0.02,29.59
0.125,0.11,0.0,29.59
0.18,0.145,0.0,29.03
0.125,0.135,0.0,29.03
0.12,0.075,0.01,29.03
0.11,0.11,0.054,29.03
0.15,0.19,0.031,32.18
0.195,0.15,0.065,32.18
0.145,0.17,0.065,32.18
0.136,0.12,0.055,32.18
0.16,0.12,0.09,32.92
0.165,0.14,0.084,32.92
0.169,0.13,0.098,32.92
0.216,0.11,0.087,32.92
0.165,0.125,0.083,28.94
0.179,0.115,0.093,28.94
0.156,0.13,0.101,28.94
0.129,0.13,0.049,28.94
0.17,0.14,0.055,21.85
0.121,0.105,0.072,21.85
0.2,0.235,0.078,21.85
0.13,0.175,0.055,21.85
0.159,0.23,0.045,13.85
0.14,0.195,0.035,13.85
0.14,0.17,0.06,13.85
0.21,0.25,0.04,13.85
0.155,0.14,0.039,12.58
0.1,0.16,0.046,12.58
0.11,0.18,0.065,12.58
0.106,0.165,0.06,12.58
0.085,0.165,0.041,-0.01
0.109,0.17,0.034,-0.01
0.1,0.165,0.044,-0.01
0.116,0.175,0.058,-0.01
0.09,0.205,0.028,-19.98
0.109,0.195,0.035,-19.98
0.085,0.305,0.05,-19.98
0.115,0.25,0.06,-19.98
0.116,0.28,0.054,-23.06
0.119,0.27,0.045,-23.06
0.1,0.23,0.04,-23.06
0.115,0.24,0.051,-23.06
0.1,0.24,0.039,-10.05
0.075,0.195,0.023,-10.05
0.13,0.175,0.047,-10.05
0.08,0.19,0.043,-10.05
0.101,0.165,0.02,0.07
0.095,0.16,0.073,0.07
0.104,0.13,0.045,0.07
0.12,0.12,0.005,0.07
0.115,0.11,0.01,7.84
0.135,0.08,0.0,7.84
0.12,0.05,0.0,7.84
0.105,0.045,0.0,7.84
0.1,0.055,0.0,12.43
0.135,0.045,0.0,12.43
0.09,0.04,0.0,12.43
0.105,0.075,0.0,12.43
0.15,0.06,0.0,22.33
0.176,0.055,0.0,22.33
0.195,0.055,0.0,22.33
0.149,0.125,0.0,22.33
0.116,0.095,0.0,34.95
0.109,0.12,0.0,34.95
0.11,0.135,0.0,34.95
0.09,0.115,0.0,34.95
0.12,0.09,0.0,33.82
0.085,0.075,0.0,33.82
0.111,0.065,0.0,33.82
0.139,0.06,0.0,33.82
0.13,0.055,0.13,31.99
0.115,0.075,0.259,31.99
0.125,0.055,0.031,31.99
0.125,0.09,0.007,31.99
0.495,0.125,0.103,28.99
0.115,0.1,0.009,28.99
0.24,0.19,0.001,28.99
0.48,0.11,0.0,28.99
0.17,0.135,0.0,26.9
0.585,0.195,0.0,26.9
0.201,0.15,0.0,26.9
0.129,0.16,0.0,26.9
0.1,0.175,0.0,24.95
0.115,0.075,0.0,24.95
0.096,0.1,0.0,24.95
0.114,0.13,0.0,24.95
0.085,0.11,0.0,17.78
0.11,0.065,0.0,17.78
0.09,0.105,0.0,17.78
0.111,0.6,0.0,17.78
0.114,0.255,0.0,17.16
0.121,0.19,0.0,17.16
0.114,0.11,0.003,17.16
0.146,0.04,0.007,17.16
0.135,0.04,0.003,20.36
0.154,0.145,0.027,20.36
0.095,0.22,0.0,20.36
0.145,0.49,0.017,20.36
0.136,0.32,0.028,25.28
0.119,0.14,0.061,25.28
0.105,0.165,0.059,25.28
0.106,0.395,0.074,25.28
0.114,0.135,0.073,30.03
0.2,0.115,0.093,30.03
0.181,0.115,0.081,30.03
0.159,0.115,0.039,30.03
0.175,0.11,0.06,29.38
0.141,0.13,0.078,29.38
0.2,0.21,0.067,29.38
0.184,0.165,0.061,29.38
0.331,0.2,0.094,27.98
0.214,0.215,0.096,27.98
0.165,0.19,0.1,27.98
0.156,0.18,0.074,27.98
0.139,0.195,0.067,25.92
0.151,0.175,0.089,25.92
0.134,0.18,0.089,25.92
0.17,0.13,0.07,25.92
0.161,0.13,0.072,16.71
0.25,0.12,0.053,16.71
0.154,0.145,0.072,16.71
0.165,0.115,0.054,16.71
0.141,0.23,0.045,14.26
0.124,0.19,0.05,14.26
0.075,0.215,0.048,14.26
0.1,0.22,0.042,14.26
0.09,0.215,0.04,11.36
0.101,0.19,0.046,11.36
0.08,0.185,0.043,11.36
0.129,0.195,0.06,11.36
0.116,0.195,0.06,10.05
